start_time,end_time,Bx,By,Bz,score
2025-11-10 17:53:31,2025-11-10 17:54:42,1.8206562711043262,-0.6724375206725743,-2.660812549923503,0.044112157692478046
2025-11-10 19:28:08,2025-11-10 19:29:30,6.2907501260127985,-0.7130723093135748,-2.3872546389003637,0.6488105624831956
2025-11-10 21:02:49,2025-11-10 21:04:00,6.247788993517058,-0.3383585738570912,-2.8300280213305595,0.5843695589363733
2025-11-10 22:37:42,2025-11-10 22:39:09,6.318348951399365,-1.2990596664646044,-3.5410554214102326,0.3472005145163235
2025-11-11 01:50:02,2025-11-11 01:51:01,6.210000038146973,-0.949999988079071,-3.704750043173408,0.03266125999548197
2025-11-11 03:26:11,2025-11-11 03:26:41,6.348666810936993,-0.670333315745423,-3.576999926645658,0.008752473655781579
2025-11-11 06:43:45,2025-11-11 06:45:01,6.346469290437941,-0.07256578826101699,-2.4947149172220393,0.0272720135449942
2025-11-11 11:32:43,2025-11-11 11:33:13,5.204943323143675,-1.9831052104477591,-0.8819338361519244,0.06406080454520158
2025-11-11 14:46:27,2025-11-11 14:46:57,4.650999783867155,-3.3080000166315586,0.13900000166904647,0.0720633656795937
2025-11-11 17:57:54,2025-11-11 17:58:24,5.3144999743450905,-1.7275000031047967,-1.3234999844606503,0.07526051200909345
2025-11-11 19:39:18,2025-11-11 19:39:48,5.771000218412373,-2.4744999172294047,-0.8114999949198681,0.04356032946570343
2025-11-11 22:48:13,2025-11-11 22:49:04,7.442305763640903,-5.0857083957308395,-4.412652937592539,0.01799375973840347
2025-11-11 22:49:14,2025-11-11 22:50:14,7.7122224167357984,-5.398333390021193,-4.48611132291359,0.01804329491338604
2025-11-12 03:32:46,2025-11-12 03:33:43,-21.969084136437964,11.023249669010125,-9.74891660977241,0.09765861825234712
2025-11-12 03:35:32,2025-11-12 03:36:56,-22.47178547823295,11.904237756913867,-8.378154564929545,0.09289109538021796
2025-11-12 05:10:27,2025-11-12 05:16:23,-41.02217263009291,13.741385958125333,-8.144363846332022,0.1772903401634475
2025-11-12 06:49:17,2025-11-12 06:49:47,-38.347999318440756,18.852666346232095,-1.4880000193913778,0.00484702143875549
2025-11-12 06:49:51,2025-11-12 06:51:06,-38.37799911499574,18.75900020598952,-1.477000033911961,0.07679673890005984
2025-11-12 06:51:23,2025-11-12 06:52:22,-38.40265520511263,18.67531107069555,-1.3267333606536524,0.09050009130591194
2025-11-12 06:52:44,2025-11-12 06:53:15,-38.479416211491966,18.560832802389147,-1.3004166195462554,0.014101631151739236
2025-11-12 08:27:31,2025-11-12 08:28:01,-33.164999193805855,9.664333344003536,-12.686999912126339,0.014266668213665401
2025-11-12 08:28:14,2025-11-12 08:29:29,-34.29845785270884,8.76935452478979,-10.197562249047696,0.0282302781277462
2025-11-12 10:04:41,2025-11-12 10:05:11,-35.78866755168342,11.204666709718294,-22.307332865411105,0.13638499227187628
2025-11-12 10:05:11,2025-11-12 10:06:32,-35.812717484823644,11.113803553615384,-22.310106822423506,0.10157397709436966
2025-11-12 10:06:50,2025-11-12 10:08:25,-33.88226391964903,12.948921281794927,-19.035260241230322,0.15797087330759255
2025-11-12 11:40:46,2025-11-12 11:41:16,29.744083086328708,18.82299992298455,14.242916440734552,0.12682646681672205
2025-11-12 11:41:39,2025-11-12 11:45:49,31.939977570382304,14.770362305656125,13.900245801343415,0.13643448629566127
2025-11-12 13:16:54,2025-11-12 13:17:50,23.674333190523125,12.390666708231825,8.799333349628917,0.06307464111210392
2025-11-12 13:19:18,2025-11-12 13:22:42,23.029995563228322,13.052809813796546,8.311774412101991,0.15063991532727097
2025-11-12 13:22:49,2025-11-12 13:23:44,22.412749482044603,14.252499579073628,8.460499716548949,0.005725138903319271
2025-11-12 14:54:43,2025-11-12 14:56:20,18.65928459552246,13.336593855901603,7.067483787517166,0.1760472400926571
