time,err_low,err_high,recon_rate
2025-11-10 22:37:56.077296,0.46464533289470034,0.1591809981696968,0.2371259570235561
2025-11-10 22:37:56.389350,NaN,NaN,NaN
2025-11-10 22:37:56.701402,NaN,NaN,NaN
2025-11-10 22:37:57.013438,NaN,NaN,NaN
2025-11-10 22:37:57.325489,NaN,NaN,NaN
2025-11-10 22:37:57.637534,NaN,NaN,NaN
2025-11-10 22:37:57.949585,NaN,NaN,NaN
2025-11-10 22:37:58.261636,NaN,NaN,NaN
2025-11-10 22:37:58.573714,NaN,NaN,NaN
2025-11-10 22:37:58.885725,NaN,NaN,NaN
2025-11-10 22:37:59.197773,NaN,NaN,NaN
2025-11-10 22:37:59.509825,NaN,NaN,NaN
2025-11-10 22:37:59.821868,NaN,NaN,NaN
2025-11-10 22:38:00.133914,NaN,NaN,NaN
2025-11-10 22:38:00.445956,NaN,NaN,NaN
2025-11-10 22:38:00.758008,NaN,NaN,NaN
2025-11-10 22:38:01.070056,NaN,NaN,NaN
2025-11-10 22:38:01.382107,NaN,NaN,NaN
2025-11-10 22:38:01.694150,NaN,NaN,NaN
2025-11-10 22:38:02.006197,NaN,NaN,NaN
2025-11-10 22:38:02.318240,NaN,NaN,NaN
2025-11-10 22:38:02.630292,NaN,NaN,NaN
2025-11-10 22:38:02.942342,NaN,NaN,NaN
2025-11-10 22:38:03.254390,NaN,NaN,NaN
2025-11-10 22:38:03.566435,NaN,NaN,NaN
2025-11-10 22:38:03.878487,NaN,NaN,NaN
2025-11-10 22:38:04.190524,NaN,NaN,NaN
2025-11-10 22:38:04.502575,NaN,NaN,NaN
2025-11-10 22:38:04.814628,1.7427678806780695,0.646404457279156,0.9430319514216821
2025-11-10 22:38:05.126673,0.581228546976254,0.20051732581623932,0.29816951514286527
2025-11-10 22:38:05.438717,NaN,NaN,NaN
2025-11-10 22:38:05.750770,NaN,NaN,NaN
2025-11-10 22:38:06.062808,1.693703509809527,0.6262188854112352,0.9143660376872997
2025-11-10 22:38:06.374858,NaN,NaN,NaN
2025-11-10 22:38:06.686911,0.8835178363491692,0.3104494247290826,0.4594558208987721
2025-11-10 22:38:06.998954,NaN,NaN,NaN
2025-11-10 22:38:07.311005,NaN,NaN,NaN
2025-11-10 22:38:07.623053,1.113908455447586,0.39700831672656484,0.585380914460802
2025-11-10 22:38:07.935106,1.0251809358515287,0.36338105815090965,0.5365714096668761
2025-11-10 22:38:08.247145,0.742507306058019,0.2586663790034206,0.3836730411663308
2025-11-10 22:38:08.559197,NaN,NaN,NaN
2025-11-10 22:38:08.871239,1.2895766310702457,0.4646917275874726,0.6831971740138857
2025-11-10 22:38:09.183288,0.7974263572827371,0.27872837449757026,0.4130732241064207
2025-11-10 22:38:09.495338,1.1101689391926417,0.3955835755911883,0.5833157762172482
2025-11-10 22:38:09.807391,0.8615797674620608,0.3023344470624687,0.4476021331215777
2025-11-10 22:38:10.119427,0.8693783790233907,0.3052166869416125,0.45181321841529826
2025-11-10 22:38:10.431479,0.49320603694410153,0.16925428244692936,0.2520218387063678
2025-11-10 22:38:10.743524,0.2592243650126712,0.08773002900808018,0.13109366218778956
2025-11-10 22:38:11.055567,1.3036935914241532,0.4701957911827385,0.6911267925609873
2025-11-10 22:38:11.367619,0.5399262654981626,0.18580682457928704,0.2764707473610178
2025-11-10 22:38:11.679672,NaN,NaN,NaN
2025-11-10 22:38:11.991713,NaN,NaN,NaN
2025-11-10 22:38:12.303760,1.1572651589435494,0.4135755342466092,0.6093763147974758
2025-11-10 22:38:12.615804,NaN,NaN,NaN
2025-11-10 22:38:12.927855,2.1730541987850476,0.8290740985651897,1.2002304848737988
2025-11-10 22:38:13.239903,2.1042411986392437,0.799161537975103,1.1583846852304456
2025-11-10 22:38:13.551955,2.0352593076308625,0.7694479628165228,1.1167127097796081
2025-11-10 22:38:13.863997,1.9662974453161255,0.7400119320694097,1.0753268519042953
2025-11-10 22:38:14.176044,2.1727594115124256,0.8289453723369243,1.2000506306053302
2025-11-10 22:38:14.488087,1.073987620475103,0.3818327514666244,0.5633712181402499
2025-11-10 22:38:14.800139,NaN,NaN,NaN
2025-11-10 22:38:15.112187,1.965419497338444,0.7396389018376647,1.0748017263542269
2025-11-10 22:38:15.424239,1.900040412832059,0.7119803311900298,1.0358198000522236
2025-11-10 22:38:15.736281,1.834743747933275,0.6845915000457924,0.997128092106713
2025-11-10 22:38:16.048328,2.0317033358694983,0.7679235704439231,1.114571999751362
2025-11-10 22:38:16.360371,NaN,NaN,NaN
2025-11-10 22:38:16.672425,1.7142066134526908,0.6346385131972994,0.9263288789297052
2025-11-10 22:38:16.984475,1.8969466549312848,0.7106773741132943,1.0339811664134009
2025-11-10 22:38:17.296516,NaN,NaN,NaN
2025-11-10 22:38:17.608566,NaN,NaN,NaN
2025-11-10 22:38:17.920617,NaN,NaN,NaN
2025-11-10 22:38:18.232665,NaN,NaN,NaN
2025-11-10 22:38:18.544709,NaN,NaN,NaN
2025-11-10 22:38:18.856759,NaN,NaN,NaN
2025-11-10 22:38:19.168796,1.9654247163835747,0.7396411192243023,1.0748048478830308
2025-11-10 22:38:19.480849,1.2737407169441821,0.45852907022201533,0.6743143025080126
2025-11-10 22:38:19.792903,NaN,NaN,NaN
2025-11-10 22:38:20.104948,2.029417344714895,0.7669439772071455,1.113196207919942
2025-11-10 22:38:20.416992,0.6960135871245492,0.241786507466327,0.35889673151157325
2025-11-10 22:38:20.729042,0.7481219889853277,0.26071128407278193,0.38667210846487166
2025-11-10 22:38:21.041082,1.05229208380572,0.3736168410611195,0.5514434160117639
2025-11-10 22:38:21.353134,NaN,NaN,NaN
2025-11-10 22:38:21.665183,0.37324736341633236,0.12717493710408956,0.18971061008821766
2025-11-10 22:38:21.977234,1.3915969814578693,0.5046895838883463,0.7407366738202076
2025-11-10 22:38:22.289274,NaN,NaN,NaN
2025-11-10 22:38:22.601324,NaN,NaN,NaN
2025-11-10 22:38:22.913368,0.6803067960760212,0.23610551277706873,0.35055003819029534
2025-11-10 22:38:23.225415,0.6108659478148013,0.21111831344139453,0.31378943544332416
2025-11-10 22:38:23.537466,0.39655931815722884,0.13530532883418023,0.20176783416247193
2025-11-10 22:38:23.849518,0.2719460264905195,0.09210460716654001,0.13760438589982424
2025-11-10 22:38:24.161556,0.19531865540992344,0.06585387474044133,0.09849803316168974
2025-11-10 22:38:24.473610,0.17449376203831118,0.05876058276446378,0.08791566266261336
2025-11-10 22:38:24.785652,0.40388707162458204,0.13786565312876076,0.20556298981287957
2025-11-10 22:38:25.097698,0.4918338073723937,0.16876951334463425,0.2513052832570718
2025-11-10 22:38:25.409753,0.32657305059184716,0.11096407783735011,0.16564481069550493
2025-11-10 22:38:25.721794,NaN,NaN,NaN
2025-11-10 22:38:26.033842,NaN,NaN,NaN
2025-11-10 22:38:26.345892,NaN,NaN,NaN
2025-11-10 22:38:26.657945,NaN,NaN,NaN
2025-11-10 22:38:26.969988,0.9899784989892566,0.35014149762829216,0.5173156958045616
2025-11-10 22:38:27.282035,NaN,NaN,NaN
2025-11-10 22:38:27.594080,0.9528522609956811,0.3362405459103892,0.49707447391331455
