time,D
2025-10-07 18:57:30.057091,-0.05030299383146077
2025-10-07 18:57:30.369142,0.0
2025-10-07 18:57:30.681181,0.0
2025-10-07 18:57:30.993233,0.0
2025-10-07 18:57:31.305283,0.0
2025-10-07 18:57:31.617330,0.0
2025-10-07 18:57:31.929372,0.0
2025-10-07 18:57:32.241418,0.0
2025-10-07 18:57:32.553463,0.0
2025-10-07 18:57:32.865515,0.0
2025-10-07 18:57:33.177558,0.0
2025-10-07 18:57:33.489607,0.0
2025-10-07 18:57:33.801651,0.0
2025-10-07 18:57:34.113698,-0.042648551437449986
2025-10-07 18:57:34.425741,0.0
2025-10-07 18:57:34.737789,0.0
2025-10-07 18:57:35.049835,0.03049553696911912
2025-10-07 18:57:35.361885,0.0
2025-10-07 18:57:35.673928,0.0
2025-10-07 18:57:35.985978,0.0
2025-10-07 18:57:36.298016,0.03543209327725107
2025-10-07 18:57:36.610066,0.01599383012474513
2025-10-07 18:57:36.922117,0.0
2025-10-07 18:57:37.234155,-0.09922455361479465
2025-10-07 18:57:37.546206,0.0
2025-10-07 18:57:37.858257,0.0
2025-10-07 18:57:38.170294,-0.029691157433557953
2025-10-07 18:57:38.482345,0.0
2025-10-07 18:57:38.794398,-0.0621544366036459
2025-10-07 18:57:39.106432,0.0
2025-10-07 18:57:39.418485,0.0
2025-10-07 18:57:39.730536,0.0
2025-10-07 18:57:40.042583,0.045338357136355555
2025-10-07 18:57:40.354629,0.02391905018509796
2025-10-07 18:57:40.666677,0.0
2025-10-07 18:57:40.978717,0.0
2025-10-07 18:57:41.290783,0.044451741572280684
2025-10-07 18:57:41.602813,0.07336909688570824
2025-10-07 18:57:41.914865,0.04815163386585156
2025-10-07 18:57:42.226903,0.0
2025-10-07 18:57:42.538953,0.0
2025-10-07 18:57:42.850996,0.0
2025-10-07 18:57:43.163041,0.0
2025-10-07 18:57:43.475094,0.0
2025-10-07 18:57:43.787142,-0.03726815143868859
2025-10-07 18:57:44.099191,0.0
2025-10-07 18:57:44.411230,0.0
2025-10-07 18:57:44.723273,-0.08599686170678801
2025-10-07 18:57:45.035322,-0.01710743952332259
2025-10-07 18:57:45.347369,0.0
2025-10-07 18:57:45.659420,0.0
2025-10-07 18:57:45.971462,0.0
2025-10-07 18:57:46.283507,0.0
2025-10-07 18:57:46.595550,0.0
2025-10-07 18:57:46.907600,0.0
2025-10-07 18:57:47.219647,0.0
2025-10-07 18:57:47.531697,0.0
2025-10-07 18:57:47.843739,0.0
2025-10-07 18:57:48.155786,0.0
2025-10-07 18:57:48.467829,0.0
2025-10-07 18:57:48.779879,0.0
2025-10-07 18:57:49.091925,0.0
2025-10-07 18:57:49.403976,0.0
2025-10-07 18:57:49.716021,0.01704127887637347
2025-10-07 18:57:50.028065,0.0
2025-10-07 18:57:50.340108,0.0
2025-10-07 18:57:50.652158,0.0
2025-10-07 18:57:50.964209,0.0
2025-10-07 18:57:51.276249,0.0
2025-10-07 18:57:51.588297,0.0
2025-10-07 18:57:51.900349,0.0
2025-10-07 18:57:52.212387,0.0
2025-10-07 18:57:52.524439,0.07881774048300319
2025-10-07 18:57:52.836489,0.0
2025-10-07 18:57:53.148526,0.0
2025-10-07 18:57:53.460578,0.0
2025-10-07 18:57:53.772627,0.0
