time,D
2025-10-07 23:44:21.299621,0.0
2025-10-07 23:44:21.611674,0.0
2025-10-07 23:44:21.923715,0.0
2025-10-07 23:44:22.235759,0.0
2025-10-07 23:44:22.547802,0.0
2025-10-07 23:44:22.859853,0.0
2025-10-07 23:44:23.171898,0.0
2025-10-07 23:44:23.483944,0.0
2025-10-07 23:44:23.795994,0.0
2025-10-07 23:44:24.108038,0.0
2025-10-07 23:44:24.420089,0.0
2025-10-07 23:44:24.732131,0.0
2025-10-07 23:44:25.044177,0.0
2025-10-07 23:44:25.356218,0.0
2025-10-07 23:44:25.668268,0.0
2025-10-07 23:44:25.980319,0.0
2025-10-07 23:44:26.292366,0.0
2025-10-07 23:44:26.604411,0.0
2025-10-07 23:44:26.916460,0.0
2025-10-07 23:44:27.228498,0.0
2025-10-07 23:44:27.540544,0.0
2025-10-07 23:44:27.852597,0.0
2025-10-07 23:44:28.164642,0.0
2025-10-07 23:44:28.476724,0.0
2025-10-07 23:44:28.788732,0.0
2025-10-07 23:44:29.100770,0.0
2025-10-07 23:44:29.412820,0.0
2025-10-07 23:44:29.724874,0.0
2025-10-07 23:44:30.036917,0.0
2025-10-07 23:44:30.348960,0.0
2025-10-07 23:44:30.661010,0.0
2025-10-07 23:44:30.973052,0.0
2025-10-07 23:44:31.285098,0.0
2025-10-07 23:44:31.597148,0.0
2025-10-07 23:44:31.909190,0.0
2025-10-07 23:44:32.221235,0.0
2025-10-07 23:44:32.533286,0.0
2025-10-07 23:44:32.845329,0.0
2025-10-07 23:44:33.157374,0.0
2025-10-07 23:44:33.469425,0.0
2025-10-07 23:44:33.781468,0.0
2025-10-07 23:44:34.093513,0.0
2025-10-07 23:44:34.405566,0.0
2025-10-07 23:44:34.717614,0.0
2025-10-07 23:44:35.029656,0.0
2025-10-07 23:44:35.341704,0.0
2025-10-07 23:44:35.653749,0.0
2025-10-07 23:44:35.965798,0.0
2025-10-07 23:44:36.277843,0.0
2025-10-07 23:44:36.589892,0.0
2025-10-07 23:44:36.901934,0.0
2025-10-07 23:44:37.213982,0.0
2025-10-07 23:44:37.526023,0.0
2025-10-07 23:44:37.838076,0.0
2025-10-07 23:44:38.150118,0.0
2025-10-07 23:44:38.462171,0.0
