time,D
2025-10-05 08:57:26.218979,0.49827807721839057
2025-10-05 08:57:26.531032,0.2709961351323733
2025-10-05 08:57:26.843075,0.22916853391070321
2025-10-05 08:57:27.155118,0.0
2025-10-05 08:57:27.467162,0.0
2025-10-05 08:57:27.779215,0.0
2025-10-05 08:57:28.091258,0.0
2025-10-05 08:57:28.403309,0.0
2025-10-05 08:57:28.715351,0.0
2025-10-05 08:57:29.027402,0.0
2025-10-05 08:57:29.339441,0.0
2025-10-05 08:57:29.651493,0.0
2025-10-05 08:57:29.963544,0.0
2025-10-05 08:57:30.275587,0.0
2025-10-05 08:57:30.587682,0.0
2025-10-05 08:57:30.899677,0.0
2025-10-05 08:57:31.211715,0.0
2025-10-05 08:57:31.523765,0.0
2025-10-05 08:57:31.835818,0.0
2025-10-05 08:57:32.147863,0.0
2025-10-05 08:57:32.459906,0.0
2025-10-05 08:57:32.771958,0.0
2025-10-05 08:57:33.083993,0.0
2025-10-05 08:57:33.396044,0.0
2025-10-05 08:57:33.708095,0.0
2025-10-05 08:57:34.020132,0.0
2025-10-05 08:57:34.332183,0.0
2025-10-05 08:57:34.644235,0.0
2025-10-05 08:57:34.956284,0.0
2025-10-05 08:57:35.268321,-0.10415504640175695
2025-10-05 08:57:35.580374,-0.10922632007138126
2025-10-05 08:57:35.892419,-0.03863387528192671
2025-10-05 08:57:36.204463,-0.11759775101441716
2025-10-05 08:57:36.516511,0.0
2025-10-05 08:57:36.828564,0.0
2025-10-05 08:57:37.140601,0.0
2025-10-05 08:57:37.452653,0.0
2025-10-05 08:57:37.764694,0.0
2025-10-05 08:57:38.076741,0.0
2025-10-05 08:57:38.388791,0.0
2025-10-05 08:57:38.700844,0.0
2025-10-05 08:57:39.012880,0.0
2025-10-05 08:57:39.324931,0.0
2025-10-05 08:57:39.636973,0.0
2025-10-05 08:57:39.949023,0.0
2025-10-05 08:57:40.261067,0.0
2025-10-05 08:57:40.573122,0.0
2025-10-05 08:57:40.885162,0.0
2025-10-05 08:57:41.197207,0.0
2025-10-05 08:57:41.509248,0.0
2025-10-05 08:57:41.821298,0.14681029153202707
2025-10-05 08:57:42.133345,0.2559061229513749
2025-10-05 08:57:42.445396,0.2320746858522691
2025-10-05 08:57:42.757440,0.0
2025-10-05 08:57:43.069483,0.0
2025-10-05 08:57:43.381561,0.0
2025-10-05 08:57:43.693578,0.0
2025-10-05 08:57:44.005624,0.0
2025-10-05 08:57:44.317665,0.0
2025-10-05 08:57:44.629716,0.0
2025-10-05 08:57:44.941767,0.0
2025-10-05 08:57:45.253813,0.0
2025-10-05 08:57:45.565854,0.0
2025-10-05 08:57:45.877905,0.0
2025-10-05 08:57:46.189943,0.0
2025-10-05 08:57:46.501994,0.0
2025-10-05 08:57:46.814047,-0.18499220221565546
2025-10-05 08:57:47.126090,0.0
2025-10-05 08:57:47.438134,0.0
2025-10-05 08:57:47.750184,-0.43655614429835926
2025-10-05 08:57:48.062222,-0.3538493661445082
2025-10-05 08:57:48.374276,0.0
2025-10-05 08:57:48.686324,0.0
2025-10-05 08:57:48.998381,0.0
2025-10-05 08:57:49.310413,0.03389642121831258
2025-10-05 08:57:49.622463,0.0
2025-10-05 08:57:49.934506,0.0
2025-10-05 08:57:50.246551,0.0
2025-10-05 08:57:50.558601,0.0
2025-10-05 08:57:50.870653,0.0
2025-10-05 08:57:51.182690,0.0
2025-10-05 08:57:51.494740,0.0
2025-10-05 08:57:51.806782,0.0
2025-10-05 08:57:52.118831,0.0
2025-10-05 08:57:52.430877,0.0
2025-10-05 08:57:52.742919,0.0
2025-10-05 08:57:53.054965,0.19804306949036327
2025-10-05 08:57:53.367017,0.2288324344255012
2025-10-05 08:57:53.679059,0.0
2025-10-05 08:57:53.991111,0.0
2025-10-05 08:57:54.303155,0.0
2025-10-05 08:57:54.615199,0.0
2025-10-05 08:57:54.927248,0.0
2025-10-05 08:57:55.239294,0.0
2025-10-05 08:57:55.551346,0.0
2025-10-05 08:57:55.863387,0.0
2025-10-05 08:57:56.175433,0.0
2025-10-05 08:57:56.487475,0.0
2025-10-05 08:57:56.799527,0.0
2025-10-05 08:57:57.111572,0.0
2025-10-05 08:57:57.423625,0.0
2025-10-05 08:57:57.735666,0.0
2025-10-05 08:57:58.047712,0.0
2025-10-05 08:57:58.359752,0.0
2025-10-05 08:57:58.671805,0.0
2025-10-05 08:57:58.983855,0.0
2025-10-05 08:57:59.295905,0.0
2025-10-05 08:57:59.607944,0.0
2025-10-05 08:57:59.919996,0.0
2025-10-05 08:58:00.232035,0.0
2025-10-05 08:58:00.544085,0.0
2025-10-05 08:58:00.856132,0.0
2025-10-05 08:58:01.168180,0.0
2025-10-05 08:58:01.480221,0.0
2025-10-05 08:58:01.792273,0.0
2025-10-05 08:58:02.104309,0.0
2025-10-05 08:58:02.416361,0.0
2025-10-05 08:58:02.728412,0.0
2025-10-05 08:58:03.040478,0.0
2025-10-05 08:58:03.352497,0.0
2025-10-05 08:58:03.664548,0.0
2025-10-05 08:58:03.976591,0.0
2025-10-05 08:58:04.288637,0.0
2025-10-05 08:58:04.600687,0.0
2025-10-05 08:58:04.912750,0.0
2025-10-05 08:58:05.224777,0.0
2025-10-05 08:58:05.536827,0.0
2025-10-05 08:58:05.848877,0.0
2025-10-05 08:58:06.160914,0.0
2025-10-05 08:58:06.472966,0.0
2025-10-05 08:58:06.785008,0.0
2025-10-05 08:58:07.097054,0.0
2025-10-05 08:58:07.409105,0.0
2025-10-05 08:58:07.721155,0.0
2025-10-05 08:58:08.033192,0.0
2025-10-05 08:58:08.345246,0.0
2025-10-05 08:58:08.657287,0.0
2025-10-05 08:58:08.969337,0.0
2025-10-05 08:58:09.281383,0.0
2025-10-05 08:58:09.593433,0.0
2025-10-05 08:58:09.905476,0.0
2025-10-05 08:58:10.217524,0.0
2025-10-05 08:58:10.529563,0.0
2025-10-05 08:58:10.841615,0.0
2025-10-05 08:58:11.153660,0.0
2025-10-05 08:58:11.465711,0.0
2025-10-05 08:58:11.777758,0.0
2025-10-05 08:58:12.089801,0.0
2025-10-05 08:58:12.401844,0.0
2025-10-05 08:58:12.713894,0.0
2025-10-05 08:58:13.025941,0.0
2025-10-05 08:58:13.337980,0.0
2025-10-05 08:58:13.650061,0.0
2025-10-05 08:58:13.962081,0.0
2025-10-05 08:58:14.274119,0.0
2025-10-05 08:58:14.586169,0.0
2025-10-05 08:58:14.898223,0.0
2025-10-05 08:58:15.210257,0.0
2025-10-05 08:58:15.522308,0.0
2025-10-05 08:58:15.834358,0.0
2025-10-05 08:58:16.146404,0.0
2025-10-05 08:58:16.458449,0.0
2025-10-05 08:58:16.770497,0.0
2025-10-05 08:58:17.082536,0.0
2025-10-05 08:58:17.394586,0.0
2025-10-05 08:58:17.706639,0.0
2025-10-05 08:58:18.018683,0.0
2025-10-05 08:58:18.330725,0.0
2025-10-05 08:58:18.642776,0.0
2025-10-05 08:58:18.954819,0.0
2025-10-05 08:58:19.266863,0.0
2025-10-05 08:58:19.578916,0.0
2025-10-05 08:58:19.890966,0.0
2025-10-05 08:58:20.203005,0.0
2025-10-05 08:58:20.515053,0.0
2025-10-05 08:58:20.827097,0.0
2025-10-05 08:58:21.139144,0.0
2025-10-05 08:58:21.451196,0.0
2025-10-05 08:58:21.763242,0.0
2025-10-05 08:58:22.075282,0.0
2025-10-05 08:58:22.387333,0.0
2025-10-05 08:58:22.699376,0.0
