time,D
2025-09-30 13:05:24.089032,-0.07943695233438626
2025-09-30 13:05:24.401077,-0.033568502997909457
2025-09-30 13:05:24.713127,0.0011488599125643235
2025-09-30 13:05:25.025165,0.0
2025-09-30 13:05:25.337216,0.025628896100859597
2025-09-30 13:05:25.649266,-0.0016722660425637892
2025-09-30 13:05:25.961318,-0.001395163124029062
2025-09-30 13:05:26.273354,0.0
2025-09-30 13:05:26.585403,-0.03859759185946811
2025-09-30 13:05:26.897447,0.0
2025-09-30 13:05:27.209491,0.0
2025-09-30 13:05:27.521542,-0.02169949549157643
2025-09-30 13:05:27.833591,0.015616351341704592
2025-09-30 13:05:28.145628,0.0
2025-09-30 13:05:28.457679,-0.03423813378104547
2025-09-30 13:05:28.769721,0.0
2025-09-30 13:05:29.081769,-0.058018601890289394
2025-09-30 13:05:29.393819,0.0
2025-09-30 13:05:29.705869,-0.051114424615380794
2025-09-30 13:05:30.017906,-0.06601125342627424
2025-09-30 13:05:30.329959,-0.04713142445906058
2025-09-30 13:05:30.642005,-0.060577721524036045
2025-09-30 13:05:30.954054,-0.08760229849323488
2025-09-30 13:05:31.266045,-0.08003349548200628
2025-09-30 13:05:31.578139,-0.05765742415530574
2025-09-30 13:05:31.890190,-0.023119705987532393
2025-09-30 13:05:32.202237,-0.05164769317840908
2025-09-30 13:05:32.514288,-0.09370337186409203
2025-09-30 13:05:32.826329,-0.022084334138572168
2025-09-30 13:05:33.138375,-0.08188800790295984
2025-09-30 13:05:33.450418,0.02341105072613438
2025-09-30 13:05:33.762470,0.04233217936497972
2025-09-30 13:05:34.074517,0.0666717468746634
2025-09-30 13:05:34.386565,0.054081203395973165
2025-09-30 13:05:34.698606,0.0520571145887326
2025-09-30 13:05:35.010653,0.03634784926516039
2025-09-30 13:05:35.322697,0.03542189676976319
2025-09-30 13:05:35.634748,0.0
2025-09-30 13:05:35.946800,0.0690970243247375
2025-09-30 13:05:36.258845,0.053474526285315516
2025-09-30 13:05:36.570884,0.03722734887120961
2025-09-30 13:05:36.882936,0.016741209299663606
2025-09-30 13:05:37.194972,0.042160900249830977
2025-09-30 13:05:37.507024,0.0
2025-09-30 13:05:37.819077,0.022277776774163503
2025-09-30 13:05:38.131178,0.04028920094454226
2025-09-30 13:05:38.443163,0.018111627491617256
2025-09-30 13:05:38.755214,0.0386503618329272
2025-09-30 13:05:39.067249,0.03760405807379784
2025-09-30 13:05:39.379300,0.01693145185024259
2025-09-30 13:05:39.691352,0.0
2025-09-30 13:05:40.003400,0.01968387958453418
2025-09-30 13:05:40.315440,0.0
2025-09-30 13:05:40.627490,0.035677083358820576
2025-09-30 13:05:40.939532,-0.035676740359413185
2025-09-30 13:05:41.251577,0.0
2025-09-30 13:05:41.563661,-0.01968526747033198
2025-09-30 13:05:41.875679,-0.01996645601645526
2025-09-30 13:05:42.187716,0.0
2025-09-30 13:05:42.499768,-0.020256738925235815
2025-09-30 13:05:42.811810,-0.020555596816548425
2025-09-30 13:05:43.123857,0.0
2025-09-30 13:05:43.435925,0.020557046133526116
2025-09-30 13:05:43.747950,-0.05340472290777927
2025-09-30 13:05:44.059996,0.021042365312368774
2025-09-30 13:05:44.372050,-0.0391611103691134
2025-09-30 13:05:44.684092,0.018117645536130638
2025-09-30 13:05:44.996139,0.0
2025-09-30 13:05:45.308188,-0.018118110033082266
2025-09-30 13:05:45.620227,-0.03408855090407495
2025-09-30 13:05:45.932281,-0.018814995175940524
2025-09-30 13:05:46.244326,-0.019072473684194582
2025-09-30 13:05:46.556377,0.0
2025-09-30 13:05:46.868418,-0.019337479279817424
2025-09-30 13:05:47.180469,0.0
2025-09-30 13:05:47.492507,0.03550152166529502
2025-09-30 13:05:47.804559,0.0
2025-09-30 13:05:48.116602,0.040739195111797376
2025-09-30 13:05:48.428652,0.021546993146839114
2025-09-30 13:05:48.740696,0.03898177038784565
2025-09-30 13:05:49.052739,0.08907523558704437
2025-09-30 13:05:49.364782,0.09684981381100184
2025-09-30 13:05:49.676832,0.033232807965802885
2025-09-30 13:05:49.988885,0.05282368652468165
2025-09-30 13:05:50.300931,0.08649670832856299
2025-09-30 13:05:50.612972,0.06934086841248142
2025-09-30 13:05:50.925025,0.038830307208307185
2025-09-30 13:05:51.237060,0.032072806139445256
2025-09-30 13:05:51.549112,0.03692536828612497
2025-09-30 13:05:51.861161,0.03597094723209176
2025-09-30 13:05:52.173210,0.03506563535259875
2025-09-30 13:05:52.485250,0.034202632749893006
2025-09-30 13:05:52.797301,0.0
2025-09-30 13:05:53.109338,0.0
2025-09-30 13:05:53.421389,0.03338199691790714
2025-09-30 13:05:53.733442,0.017730087771427587
2025-09-30 13:05:54.045489,-0.020936200445903344
2025-09-30 13:05:54.357527,0.0
2025-09-30 13:05:54.669580,0.0
2025-09-30 13:05:54.981620,0.017770710966961104
2025-09-30 13:05:55.293667,0.0
2025-09-30 13:05:55.605719,0.0
2025-09-30 13:05:55.917773,0.0
2025-09-30 13:05:56.229809,0.0
2025-09-30 13:05:56.541858,0.0
2025-09-30 13:05:56.853900,0.0
2025-09-30 13:05:57.165948,0.0
