time,D
2025-10-07 09:16:04.175711,-0.1503582250056093
2025-10-07 09:16:04.487752,-0.10167883171795457
2025-10-07 09:16:04.799806,-0.08145448814516484
2025-10-07 09:16:05.111849,-0.05007791423084139
2025-10-07 09:16:05.423901,0.16181649673167778
2025-10-07 09:16:05.735945,0.16209799958728419
2025-10-07 09:16:06.047989,0.08648240489995555
2025-10-07 09:16:06.360031,0.12020965397088794
2025-10-07 09:16:06.672082,0.3124924481912441
2025-10-07 09:16:06.984132,-0.11899918918282536
2025-10-07 09:16:07.296181,0.0
2025-10-07 09:16:07.608221,0.0
2025-10-07 09:16:07.920271,0.0
2025-10-07 09:16:08.232310,0.0
2025-10-07 09:16:08.544361,0.005130613698357754
2025-10-07 09:16:08.856412,0.04252475805950376
2025-10-07 09:16:09.168459,0.0
2025-10-07 09:16:09.480501,0.0
2025-10-07 09:16:09.792550,0.0
2025-10-07 09:16:10.104585,0.0
2025-10-07 09:16:10.416637,0.0
2025-10-07 09:16:10.728688,0.0
2025-10-07 09:16:11.040809,-0.007810085157266499
2025-10-07 09:16:11.352774,0.004762943063397437
2025-10-07 09:16:11.664825,-0.3024728808670944
2025-10-07 09:16:11.976868,-0.5909700328691033
2025-10-07 09:16:12.288912,0.017378924172686726
2025-10-07 09:16:12.600963,-0.08859757572840694
2025-10-07 09:16:12.913006,0.0
2025-10-07 09:16:13.225051,0.0
2025-10-07 09:16:13.537103,-0.1478644893179336
2025-10-07 09:16:13.849144,0.0
2025-10-07 09:16:14.161189,0.0
2025-10-07 09:16:14.473239,0.0
2025-10-07 09:16:14.785283,0.0
2025-10-07 09:16:15.097330,0.10037318781779475
2025-10-07 09:16:15.409380,0.0
2025-10-07 09:16:15.721430,0.0
2025-10-07 09:16:16.033467,0.046395549248590705
2025-10-07 09:16:16.345519,0.0
2025-10-07 09:16:16.657564,-0.017229344964781755
2025-10-07 09:16:16.969613,0.0316664190404522
2025-10-07 09:16:17.281657,0.016844040996020406
2025-10-07 09:16:17.593707,0.0
2025-10-07 09:16:17.905752,0.01984701177292817
2025-10-07 09:16:18.217797,0.0
2025-10-07 09:16:18.529837,0.0
2025-10-07 09:16:18.841888,0.06227791962755981
2025-10-07 09:16:19.153935,0.0874522245519011
2025-10-07 09:16:19.465985,0.027297222230743788
2025-10-07 09:16:19.778028,0.05498504830944053
2025-10-07 09:16:20.090071,0.03805584123892405
2025-10-07 09:16:20.402115,0.06362824927883827
2025-10-07 09:16:20.714165,0.0
2025-10-07 09:16:21.026213,0.0
2025-10-07 09:16:21.338264,0.0
2025-10-07 09:16:21.650344,0.10600448798796198
2025-10-07 09:16:21.962354,0.12854066613559292
2025-10-07 09:16:22.274390,0.1449074897005287
2025-10-07 09:16:22.586441,0.05761283509255004
2025-10-07 09:16:22.898495,0.1641551292256956
2025-10-07 09:16:23.210538,0.0
2025-10-07 09:16:23.522580,0.0
2025-10-07 09:16:23.834631,0.0
2025-10-07 09:16:24.146667,0.01206849229935923
2025-10-07 09:16:24.458721,0.0
2025-10-07 09:16:24.770770,0.0
2025-10-07 09:16:25.082806,0.0
2025-10-07 09:16:25.394857,0.0
2025-10-07 09:16:25.706907,0.07548706304185651
2025-10-07 09:16:26.018953,0.02834133376285402
2025-10-07 09:16:26.330996,0.05973089399740786
2025-10-07 09:16:26.643047,-0.027139198656670804
2025-10-07 09:16:26.955088,0.0
2025-10-07 09:16:27.267134,0.0
2025-10-07 09:16:27.579186,0.0
2025-10-07 09:16:27.891236,0.0
2025-10-07 09:16:28.203275,0.0
2025-10-07 09:16:28.515325,0.0
2025-10-07 09:16:28.827368,0.0
2025-10-07 09:16:29.139413,0.0
2025-10-07 09:16:29.451463,0.0
2025-10-07 09:16:29.763515,0.0
2025-10-07 09:16:30.075551,0.0
2025-10-07 09:16:30.387599,0.0
2025-10-07 09:16:30.699644,0.0
2025-10-07 09:16:31.011690,0.0
2025-10-07 09:16:31.323742,0.0
2025-10-07 09:16:31.635792,0.0
2025-10-07 09:16:31.947834,0.0
2025-10-07 09:16:32.259880,0.0
2025-10-07 09:16:32.571921,0.0
2025-10-07 09:16:32.883970,0.0
2025-10-07 09:16:33.196015,0.0
2025-10-07 09:16:33.508066,0.0
2025-10-07 09:16:33.820109,0.0
2025-10-07 09:16:34.132154,0.0
2025-10-07 09:16:34.444196,0.0
2025-10-07 09:16:34.756247,0.0
