time,D
2026-01-24 21:14:48.277858,0.0
2026-01-24 21:14:48.589910,0.0
2026-01-24 21:14:48.901951,0.0
2026-01-24 21:14:49.214000,0.0
2026-01-24 21:14:49.526051,0.0
2026-01-24 21:14:49.838097,0.0
2026-01-24 21:14:50.150144,0.0
2026-01-24 21:14:50.462199,0.0
2026-01-24 21:14:50.774239,0.0
2026-01-24 21:14:51.086287,0.0
2026-01-24 21:14:51.398338,0.0
2026-01-24 21:14:51.710383,0.0
2026-01-24 21:14:52.022430,0.0
2026-01-24 21:14:52.334481,0.0
2026-01-24 21:14:52.646525,0.0
2026-01-24 21:14:52.958590,0.0
2026-01-24 21:14:53.270625,0.0
2026-01-24 21:14:53.582676,0.0
2026-01-24 21:14:53.894721,0.0
2026-01-24 21:14:54.206767,0.0
2026-01-24 21:14:54.518810,0.0
2026-01-24 21:14:54.830861,0.0
2026-01-24 21:14:55.142900,0.0
2026-01-24 21:14:55.454961,0.0
2026-01-24 21:14:55.767003,0.0
2026-01-24 21:14:56.079053,0.0
2026-01-24 21:14:56.391097,0.0
2026-01-24 21:14:56.703146,0.0
2026-01-24 21:14:57.015195,0.0
2026-01-24 21:14:57.327248,0.0
2026-01-24 21:14:57.639291,0.0
2026-01-24 21:14:57.951344,0.0
2026-01-24 21:14:58.263382,0.0
2026-01-24 21:14:58.575432,0.0
2026-01-24 21:14:58.887484,0.0
2026-01-24 21:14:59.199527,0.0
2026-01-24 21:14:59.511576,0.0
2026-01-24 21:14:59.823627,0.0
2026-01-24 21:15:00.135666,0.0
2026-01-24 21:15:00.447718,0.0
2026-01-24 21:15:00.759774,0.0
2026-01-24 21:15:01.071814,0.0
2026-01-24 21:15:01.383862,0.0
2026-01-24 21:15:01.695915,0.0
2026-01-24 21:15:02.007955,0.0
2026-01-24 21:15:02.320006,0.0
2026-01-24 21:15:02.632057,0.0
2026-01-24 21:15:02.944100,0.0
2026-01-24 21:15:03.256151,0.0
2026-01-24 21:15:03.568204,0.0
2026-01-24 21:15:03.880254,0.0
2026-01-24 21:15:04.192292,0.0
2026-01-24 21:15:04.504343,0.0
2026-01-24 21:15:04.816387,0.0
2026-01-24 21:15:05.128437,0.0
2026-01-24 21:15:05.440480,0.0
2026-01-24 21:15:05.752537,0.0
2026-01-24 21:15:06.064578,0.0
2026-01-24 21:15:06.376628,0.0
2026-01-24 21:15:06.688671,0.0
2026-01-24 21:15:07.000721,0.0
2026-01-24 21:15:07.312762,0.0
2026-01-24 21:15:07.624824,0.0
2026-01-24 21:15:07.936866,0.0
2026-01-24 21:15:08.248914,0.0
2026-01-24 21:15:08.560959,0.0
2026-01-24 21:15:08.873008,0.0
2026-01-24 21:15:09.185080,0.0
2026-01-24 21:15:09.497100,0.0
2026-01-24 21:15:09.809152,0.0
2026-01-24 21:15:10.121202,0.0
2026-01-24 21:15:10.433244,0.0
2026-01-24 21:15:10.745296,0.0
2026-01-24 21:15:11.057344,0.0
2026-01-24 21:15:11.369387,0.0
2026-01-24 21:15:11.681441,0.037896802455749154
2026-01-24 21:15:11.993490,0.03895854505828096
2026-01-24 21:15:12.305532,0.0
2026-01-24 21:15:12.617584,0.04907457828120121
2026-01-24 21:15:12.929637,0.043003155234476474
2026-01-24 21:15:13.241674,0.04437218639429383
2026-01-24 21:15:13.553726,-0.0
2026-01-24 21:15:13.865778,0.01494657536571813
2026-01-24 21:15:14.177826,0.0
2026-01-24 21:15:14.489867,0.0
2026-01-24 21:15:14.801921,0.0
2026-01-24 21:15:15.113964,0.0
2026-01-24 21:15:15.426012,0.0
2026-01-24 21:15:15.738053,0.037722389480786975
2026-01-24 21:15:16.050113,0.06410607896309603
2026-01-24 21:15:16.362154,0.0
2026-01-24 21:15:16.674205,0.0
2026-01-24 21:15:16.986247,0.0
2026-01-24 21:15:17.298296,0.0
2026-01-24 21:15:17.610339,0.0
2026-01-24 21:15:17.922400,0.0
2026-01-24 21:15:18.234438,0.0
2026-01-24 21:15:18.546490,0.0
2026-01-24 21:15:18.858535,0.0
2026-01-24 21:15:19.170584,0.0
2026-01-24 21:15:19.482638,0.0
2026-01-24 21:15:19.794677,0.0
2026-01-24 21:15:20.106725,0.0
2026-01-24 21:15:20.418778,0.0
2026-01-24 21:15:20.730820,0.053850653457418234
2026-01-24 21:15:21.042870,0.0
2026-01-24 21:15:21.354920,0.0
2026-01-24 21:15:21.666964,0.0
2026-01-24 21:15:21.979015,0.0
2026-01-24 21:15:22.291063,0.0
2026-01-24 21:15:22.603110,0.0
2026-01-24 21:15:22.915159,0.0
2026-01-24 21:15:23.227207,0.0
2026-01-24 21:15:23.539250,0.0
2026-01-24 21:15:23.851301,0.0
2026-01-24 21:15:24.163352,0.0
2026-01-24 21:15:24.475394,0.0
2026-01-24 21:15:24.787444,0.0
2026-01-24 21:15:25.099493,0.0
2026-01-24 21:15:25.411596,0.0
2026-01-24 21:15:25.723589,0.0
2026-01-24 21:15:26.035637,0.0
2026-01-24 21:15:26.347690,0.0
2026-01-24 21:15:26.659729,0.0
2026-01-24 21:15:26.971782,0.0
2026-01-24 21:15:27.283822,0.0
2026-01-24 21:15:27.595873,0.0
2026-01-24 21:15:27.907915,0.0
2026-01-24 21:15:28.219972,0.0
2026-01-24 21:15:28.532016,0.0
2026-01-24 21:15:28.844068,0.0
2026-01-24 21:15:29.156106,0.0
2026-01-24 21:15:29.468158,0.0
2026-01-24 21:15:29.780210,0.0
2026-01-24 21:15:30.092251,0.0
2026-01-24 21:15:30.404305,0.0
2026-01-24 21:15:30.716354,0.0
2026-01-24 21:15:31.028393,0.0
2026-01-24 21:15:31.340444,0.0
2026-01-24 21:15:31.652496,0.0
2026-01-24 21:15:31.964539,0.0
2026-01-24 21:15:32.276588,0.0
2026-01-24 21:15:32.588640,0.0
2026-01-24 21:15:32.900683,0.0
2026-01-24 21:15:33.212732,0.0
2026-01-24 21:15:33.524786,0.0
2026-01-24 21:15:33.836827,0.0
2026-01-24 21:15:34.148875,0.0
2026-01-24 21:15:34.460928,0.0
2026-01-24 21:15:34.772971,0.0
2026-01-24 21:15:35.085019,0.0
2026-01-24 21:15:35.397072,0.0
2026-01-24 21:15:35.709121,0.0
2026-01-24 21:15:36.021160,0.0
2026-01-24 21:15:36.333213,0.0
2026-01-24 21:15:36.645265,0.0
2026-01-24 21:15:36.957311,0.0
2026-01-24 21:15:37.269355,0.0
2026-01-24 21:15:37.581399,0.0
2026-01-24 21:15:37.893452,0.0
2026-01-24 21:15:38.205490,0.0
2026-01-24 21:15:38.517553,0.0
2026-01-24 21:15:38.829593,0.0
