time,D
2026-01-20 01:24:24.185790,0.0
2026-01-20 01:24:24.497843,0.0
2026-01-20 01:24:24.809892,0.0
2026-01-20 01:24:25.121933,0.0
2026-01-20 01:24:25.433985,0.0
2026-01-20 01:24:25.746037,0.0
2026-01-20 01:24:26.058076,0.0
2026-01-20 01:24:26.370167,0.0
2026-01-20 01:24:26.682179,0.0
2026-01-20 01:24:26.994222,0.0
2026-01-20 01:24:27.306270,0.0
2026-01-20 01:24:27.618323,0.0
2026-01-20 01:24:27.930365,0.0
2026-01-20 01:24:28.242414,0.0
2026-01-20 01:24:28.554466,0.0
2026-01-20 01:24:28.866509,0.0
2026-01-20 01:24:29.178557,0.0
2026-01-20 01:24:29.490607,0.0
2026-01-20 01:24:29.802654,0.0
2026-01-20 01:24:30.114700,0.0
2026-01-20 01:24:30.426753,0.0
2026-01-20 01:24:30.738803,0.0
2026-01-20 01:24:31.050846,0.0
2026-01-20 01:24:31.362895,0.0
2026-01-20 01:24:31.674939,0.0
2026-01-20 01:24:31.986989,0.0
2026-01-20 01:24:32.299029,0.0
2026-01-20 01:24:32.611092,0.0
2026-01-20 01:24:32.923136,0.0
2026-01-20 01:24:33.235182,0.0
2026-01-20 01:24:33.547223,0.0
2026-01-20 01:24:33.859276,0.0
2026-01-20 01:24:34.171321,0.0
2026-01-20 01:24:34.483374,0.0
2026-01-20 01:24:34.795417,0.0
2026-01-20 01:24:35.107464,0.0
2026-01-20 01:24:35.419509,0.0
2026-01-20 01:24:35.731560,0.0
2026-01-20 01:24:36.043609,0.0
2026-01-20 01:24:36.355652,0.0
2026-01-20 01:24:36.667703,0.0
2026-01-20 01:24:36.979756,0.0
2026-01-20 01:24:37.291793,0.0
2026-01-20 01:24:37.603845,0.0
2026-01-20 01:24:37.915898,0.0
2026-01-20 01:24:38.227937,0.0
2026-01-20 01:24:38.539993,0.0
2026-01-20 01:24:38.852039,0.0
2026-01-20 01:24:39.164080,0.0
2026-01-20 01:24:39.476133,0.0
2026-01-20 01:24:39.788183,0.0
2026-01-20 01:24:40.100226,0.0
2026-01-20 01:24:40.412275,0.0
2026-01-20 01:24:40.724328,0.0
2026-01-20 01:24:41.036369,0.0
2026-01-20 01:24:41.348418,0.0
2026-01-20 01:24:41.660472,0.0
2026-01-20 01:24:41.972515,0.0
2026-01-20 01:24:42.284562,0.0
2026-01-20 01:24:42.596660,0.0
2026-01-20 01:24:42.908665,0.0
2026-01-20 01:24:43.220706,0.0
2026-01-20 01:24:43.532761,0.0
2026-01-20 01:24:43.844797,0.0
2026-01-20 01:24:44.156847,0.0
2026-01-20 01:24:44.468890,0.0
2026-01-20 01:24:44.780951,0.0
2026-01-20 01:24:45.093033,0.0
2026-01-20 01:24:45.405039,0.0
2026-01-20 01:24:45.717084,0.0
2026-01-20 01:24:46.029133,0.0
2026-01-20 01:24:46.341186,0.0
2026-01-20 01:24:46.653235,0.0
2026-01-20 01:24:46.965278,0.0
2026-01-20 01:24:47.277326,0.0
2026-01-20 01:24:47.589370,0.0
2026-01-20 01:24:47.901423,0.0
2026-01-20 01:24:48.213469,0.0
2026-01-20 01:24:48.525512,0.0
2026-01-20 01:24:48.837563,0.0
2026-01-20 01:24:49.149612,0.0
2026-01-20 01:24:49.461657,0.0
2026-01-20 01:24:49.773706,0.0
2026-01-20 01:24:50.085755,0.0
2026-01-20 01:24:50.397798,0.0
2026-01-20 01:24:50.709850,0.0
2026-01-20 01:24:51.021902,0.0
2026-01-20 01:24:51.333944,0.0
2026-01-20 01:24:51.645993,0.0
2026-01-20 01:24:51.958044,0.0
2026-01-20 01:24:52.270084,0.0
2026-01-20 01:24:52.582165,0.0
2026-01-20 01:24:52.894204,0.21078035640520992
2026-01-20 01:24:53.206237,0.027029147851491624
2026-01-20 01:24:53.518282,0.28049928259564205
2026-01-20 01:24:53.830333,0.0
