time,D
2026-01-23 17:56:12.010424,0.0
2026-01-23 17:56:12.322468,0.0
2026-01-23 17:56:12.634519,0.0
2026-01-23 17:56:12.946571,0.0
2026-01-23 17:56:13.258610,0.0
2026-01-23 17:56:13.570664,0.0
2026-01-23 17:56:13.882715,0.0
2026-01-23 17:56:14.194752,0.0
2026-01-23 17:56:14.506808,0.0
2026-01-23 17:56:14.818857,0.0
2026-01-23 17:56:15.130896,0.0
2026-01-23 17:56:15.442948,0.0
2026-01-23 17:56:15.755000,0.0
2026-01-23 17:56:16.067044,0.0
2026-01-23 17:56:16.379093,0.0
2026-01-23 17:56:16.691145,0.0
2026-01-23 17:56:17.003183,0.0
2026-01-23 17:56:17.315236,0.0
2026-01-23 17:56:17.627288,0.0
2026-01-23 17:56:17.939340,0.0
2026-01-23 17:56:18.251378,0.0
2026-01-23 17:56:18.563432,0.0
2026-01-23 17:56:18.875474,0.0
2026-01-23 17:56:19.187521,0.0
2026-01-23 17:56:19.499566,0.0
2026-01-23 17:56:19.811627,0.0
2026-01-23 17:56:20.123665,0.0
2026-01-23 17:56:20.435717,0.0
2026-01-23 17:56:20.747771,0.0
2026-01-23 17:56:21.059807,0.0
2026-01-23 17:56:21.371858,0.0
2026-01-23 17:56:21.683910,0.0
2026-01-23 17:56:21.995954,0.0
2026-01-23 17:56:22.308001,0.0
2026-01-23 17:56:22.620045,0.0
2026-01-23 17:56:22.932098,0.0
2026-01-23 17:56:23.244145,0.0
2026-01-23 17:56:23.556189,0.0
2026-01-23 17:56:23.868239,0.0
2026-01-23 17:56:24.180287,0.0
2026-01-23 17:56:24.492331,0.0
2026-01-23 17:56:24.804383,0.0
2026-01-23 17:56:25.116431,0.0
2026-01-23 17:56:25.428477,0.0
2026-01-23 17:56:25.740526,0.0
2026-01-23 17:56:26.052576,0.0
2026-01-23 17:56:26.364618,0.0
2026-01-23 17:56:26.676669,0.0
2026-01-23 17:56:26.988723,0.0
2026-01-23 17:56:27.300761,0.0
2026-01-23 17:56:27.612814,0.0
2026-01-23 17:56:27.924865,0.0
2026-01-23 17:56:28.236913,0.0
2026-01-23 17:56:28.548958,0.0
2026-01-23 17:56:28.861010,0.0
2026-01-23 17:56:29.173047,0.0
2026-01-23 17:56:29.485100,0.0
2026-01-23 17:56:29.797144,0.0
2026-01-23 17:56:30.109227,0.0
2026-01-23 17:56:30.421246,0.0
2026-01-23 17:56:30.733296,0.0
2026-01-23 17:56:31.045334,0.0
2026-01-23 17:56:31.357384,0.0
2026-01-23 17:56:31.669429,0.0
2026-01-23 17:56:31.981488,0.0
2026-01-23 17:56:32.293528,0.0
2026-01-23 17:56:32.605580,0.0
2026-01-23 17:56:32.917623,0.0
2026-01-23 17:56:33.229673,0.0
2026-01-23 17:56:33.541723,0.0
2026-01-23 17:56:33.853765,0.0
2026-01-23 17:56:34.165813,0.0
2026-01-23 17:56:34.477866,0.0
2026-01-23 17:56:34.789910,0.0
2026-01-23 17:56:35.101958,0.0
2026-01-23 17:56:35.414010,0.0
2026-01-23 17:56:35.726052,0.0
2026-01-23 17:56:36.038099,0.0
2026-01-23 17:56:36.350153,0.0
2026-01-23 17:56:36.662195,0.0
2026-01-23 17:56:36.974247,0.0
2026-01-23 17:56:37.286298,0.05734454159381357
2026-01-23 17:56:37.598345,0.05980921849116775
2026-01-23 17:56:37.910392,0.07775207383649616
2026-01-23 17:56:38.222442,0.0
2026-01-23 17:56:38.534482,0.10031421182130582
2026-01-23 17:56:38.846535,0.0
2026-01-23 17:56:39.158585,0.0
2026-01-23 17:56:39.470628,0.0
2026-01-23 17:56:39.782677,0.0
2026-01-23 17:56:40.094729,0.0
2026-01-23 17:56:40.406781,0.0
2026-01-23 17:56:40.718822,0.11367726120869047
2026-01-23 17:56:41.030874,0.0
2026-01-23 17:56:41.342912,0.0
2026-01-23 17:56:41.654963,0.0
2026-01-23 17:56:41.967008,0.0
2026-01-23 17:56:42.279064,0.039158481193577316
2026-01-23 17:56:42.591108,0.0
2026-01-23 17:56:42.903157,0.0
2026-01-23 17:56:43.215198,0.0
2026-01-23 17:56:43.527248,0.0
2026-01-23 17:56:43.839301,0.0
2026-01-23 17:56:44.151341,0.0
2026-01-23 17:56:44.463393,0.0
2026-01-23 17:56:44.775444,0.0
2026-01-23 17:56:45.087485,0.0
2026-01-23 17:56:45.399536,0.0
2026-01-23 17:56:45.711589,0.0
2026-01-23 17:56:46.023627,0.0
2026-01-23 17:56:46.335720,0.0
2026-01-23 17:56:46.647730,0.0
2026-01-23 17:56:46.959774,0.0
2026-01-23 17:56:47.271822,0.0
2026-01-23 17:56:47.583873,0.0
2026-01-23 17:56:47.895917,0.0
2026-01-23 17:56:48.207966,0.0
2026-01-23 17:56:48.520019,0.0
2026-01-23 17:56:48.832064,0.0
2026-01-23 17:56:49.144110,0.0
2026-01-23 17:56:49.456164,0.0
2026-01-23 17:56:49.768203,0.0
2026-01-23 17:56:50.080252,0.0
2026-01-23 17:56:50.392306,0.0
2026-01-23 17:56:50.704357,0.0
2026-01-23 17:56:51.016395,0.0
2026-01-23 17:56:51.328446,0.0
2026-01-23 17:56:51.640493,0.0
2026-01-23 17:56:51.952543,0.0
2026-01-23 17:56:52.264582,0.0
2026-01-23 17:56:52.576643,0.0
2026-01-23 17:56:52.888684,0.0
2026-01-23 17:56:53.200764,0.0
2026-01-23 17:56:53.512775,0.0
2026-01-23 17:56:53.824828,0.0
2026-01-23 17:56:54.136866,0.0
2026-01-23 17:56:54.448927,0.0
2026-01-23 17:56:54.760970,0.0
2026-01-23 17:56:55.073020,0.0
2026-01-23 17:56:55.385062,0.0
2026-01-23 17:56:55.697114,0.0
2026-01-23 17:56:56.009162,0.0
2026-01-23 17:56:56.321204,0.0
2026-01-23 17:56:56.633258,0.0
2026-01-23 17:56:56.945308,0.0
2026-01-23 17:56:57.257348,0.0
2026-01-23 17:56:57.569400,0.0
2026-01-23 17:56:57.881453,0.0
2026-01-23 17:56:58.193493,0.0
2026-01-23 17:56:58.505543,0.0
2026-01-23 17:56:58.817596,0.0
2026-01-23 17:56:59.129637,0.0
2026-01-23 17:56:59.441688,0.0
2026-01-23 17:56:59.753739,0.0
2026-01-23 17:57:00.065780,0.0
2026-01-23 17:57:00.377829,0.0
2026-01-23 17:57:00.689884,0.0
2026-01-23 17:57:01.001930,0.0
2026-01-23 17:57:01.313976,0.0
2026-01-23 17:57:01.626026,0.0
2026-01-23 17:57:01.938069,0.0
2026-01-23 17:57:02.250117,0.0
2026-01-23 17:57:02.562170,0.0
2026-01-23 17:57:02.874220,0.0
2026-01-23 17:57:03.186261,0.0
2026-01-23 17:57:03.498312,0.0
2026-01-23 17:57:03.810354,0.0
2026-01-23 17:57:04.122401,0.0
2026-01-23 17:57:04.434445,0.0
2026-01-23 17:57:04.746506,0.0
