time,err_low,err_high,recon_rate
2026-01-24 21:15:09.185080,NaN,NaN,NaN
2026-01-24 21:15:09.497100,NaN,NaN,NaN
2026-01-24 21:15:09.809152,NaN,NaN,NaN
2026-01-24 21:15:10.121202,NaN,NaN,NaN
2026-01-24 21:15:10.433244,NaN,NaN,NaN
2026-01-24 21:15:10.745296,2.4931324931491687,0.9874207343016537,1.4145858754182479
2026-01-24 21:15:11.057344,1.6281412482572872,0.6053173452784663,0.8825255511661605
2026-01-24 21:15:11.369387,1.0075129128754015,0.3588005971051137,0.5291556177849134
2026-01-24 21:15:11.681441,0.8371563105311072,0.2947249370220125,0.4359659486050134
2026-01-24 21:15:11.993490,0.9023024617697598,0.3190544254245417,0.4714160070942504
2026-01-24 21:15:12.305532,0.911032703984209,0.3223310627261936,0.4761841519583066
2026-01-24 21:15:12.617584,NaN,NaN,NaN
2026-01-24 21:15:12.929637,NaN,NaN,NaN
2026-01-24 21:15:13.241674,NaN,NaN,NaN
2026-01-24 21:15:13.553726,NaN,NaN,NaN
2026-01-24 21:15:13.865778,NaN,NaN,NaN
2026-01-24 21:15:14.177826,NaN,NaN,NaN
2026-01-24 21:15:14.489867,NaN,NaN,NaN
2026-01-24 21:15:14.801921,NaN,NaN,NaN
2026-01-24 21:15:15.113964,1.007841605660703,0.35892565934028,0.5293369574842343
2026-01-24 21:15:15.426012,0.7390522367179234,0.25848562932364777,0.38301179136015034
2026-01-24 21:15:15.738053,0.799277420439527,0.28067621266956466,0.41545887223957173
2026-01-24 21:15:16.050113,0.9515614861314458,0.33759299683014815,0.4983739311572243
2026-01-24 21:15:16.362154,1.1633675017115483,0.41873331486130927,0.6158150293466625
2026-01-24 21:15:16.674205,NaN,NaN,NaN
2026-01-24 21:15:16.986247,NaN,NaN,NaN
2026-01-24 21:15:17.298296,NaN,NaN,NaN
2026-01-24 21:15:17.610339,3.242989502616036,1.3614585053460115,1.9177958502081651
2026-01-24 21:15:17.922400,1.8580908179227302,0.7022498962048439,1.01927378401279
2026-01-24 21:15:18.234438,1.331032391665113,0.4846549548225221,0.7105754687310775
2026-01-24 21:15:18.546490,1.2451935249894475,0.4507147702974525,0.6618602139646358
2026-01-24 21:15:18.858535,1.1989866544848158,0.4326107229017382,0.6358118620870091
2026-01-24 21:15:19.170584,NaN,NaN,NaN
2026-01-24 21:15:19.482638,2.993808868287324,1.2322828315348284,1.745924855081795
2026-01-24 21:15:19.794677,1.6893620695093887,0.6308144176965301,0.9186145588773824
2026-01-24 21:15:20.106725,NaN,NaN,NaN
2026-01-24 21:15:20.418778,NaN,NaN,NaN
2026-01-24 21:15:20.730820,NaN,NaN,NaN
2026-01-24 21:15:21.042870,NaN,NaN,NaN
2026-01-24 21:15:21.354920,NaN,NaN,NaN
2026-01-24 21:15:21.666964,1.2206434929107701,0.44108161913396604,0.6480053822812151
2026-01-24 21:15:21.979015,0.908699220351302,0.32145488123278565,0.4749092810050444
2026-01-24 21:15:22.291063,0.8024041416001894,0.2818331701944768,0.4171487192781401
2026-01-24 21:15:22.603110,0.5679434196444272,0.19639997448814212,0.29186900543691296
2026-01-24 21:15:22.915159,0.41478796685915514,0.1420042045901398,0.21157494062489546
