time,err_low,err_high,recon_rate
2025-10-07 06:01:17.092634,NaN,NaN,NaN
2025-10-07 06:01:17.404685,NaN,NaN,NaN
2025-10-07 06:01:17.716729,NaN,NaN,NaN
2025-10-07 06:01:18.028779,NaN,NaN,NaN
2025-10-07 06:01:18.340827,NaN,NaN,NaN
2025-10-07 06:01:18.652868,NaN,NaN,NaN
2025-10-07 06:01:18.964916,NaN,NaN,NaN
2025-10-07 06:01:19.276966,NaN,NaN,NaN
2025-10-07 06:01:19.589006,NaN,NaN,NaN
2025-10-07 06:01:19.901056,NaN,NaN,NaN
2025-10-07 06:01:20.213101,NaN,NaN,NaN
2025-10-07 06:01:20.525151,NaN,NaN,NaN
2025-10-07 06:01:20.837195,NaN,NaN,NaN
2025-10-07 06:01:21.149240,NaN,NaN,NaN
2025-10-07 06:01:21.461282,NaN,NaN,NaN
2025-10-07 06:01:21.773336,NaN,NaN,NaN
2025-10-07 06:01:22.085377,NaN,NaN,NaN
2025-10-07 06:01:22.397428,NaN,NaN,NaN
2025-10-07 06:01:22.709472,NaN,NaN,NaN
2025-10-07 06:01:23.021521,NaN,NaN,NaN
2025-10-07 06:01:23.333559,NaN,NaN,NaN
2025-10-07 06:01:23.645610,NaN,NaN,NaN
2025-10-07 06:01:23.957660,NaN,NaN,NaN
2025-10-07 06:01:24.269709,NaN,NaN,NaN
2025-10-07 06:01:24.581748,NaN,NaN,NaN
2025-10-07 06:01:24.893799,NaN,NaN,NaN
2025-10-07 06:01:25.205837,NaN,NaN,NaN
2025-10-07 06:01:25.517886,NaN,NaN,NaN
2025-10-07 06:01:25.829939,NaN,NaN,NaN
2025-10-07 06:01:26.141982,NaN,NaN,NaN
2025-10-07 06:01:26.454025,NaN,NaN,NaN
2025-10-07 06:01:26.766076,NaN,NaN,NaN
2025-10-07 06:01:27.078113,NaN,NaN,NaN
2025-10-07 06:01:27.390175,NaN,NaN,NaN
2025-10-07 06:01:27.702218,NaN,NaN,NaN
2025-10-07 06:01:28.014251,0.7449664723624924,0.2681442454063257,0.39434677588760014
2025-10-07 06:01:28.326304,NaN,NaN,NaN
2025-10-07 06:01:28.638355,NaN,NaN,NaN
2025-10-07 06:01:28.950405,0.7715490929367729,0.27850571475843416,0.4092754588138596
2025-10-07 06:01:29.262442,0.2443476028038053,0.08347314759602736,0.12443668369803064
2025-10-07 06:01:29.574492,0.1881462789028906,0.06390858727781054,0.0954090914288511
2025-10-07 06:01:29.886535,0.09740997647518221,0.032786911052034975,0.049060654135913526
2025-10-07 06:01:30.198581,0.08260112031041329,0.027761252761045945,0.04155602159439193
2025-10-07 06:01:30.510634,0.11858352647907691,0.039998507631469345,0.059819690363329354
2025-10-07 06:01:30.822684,0.16119224354437206,0.05460414943519877,0.08157472173434425
2025-10-07 06:01:31.134721,0.22978021257002512,0.0783805716300226,0.11688900946471492
2025-10-07 06:01:31.446771,NaN,NaN,NaN
2025-10-07 06:01:31.758812,NaN,NaN,NaN
2025-10-07 06:01:32.070859,NaN,NaN,NaN
2025-10-07 06:01:32.382910,NaN,NaN,NaN
2025-10-07 06:01:32.694961,NaN,NaN,NaN
2025-10-07 06:01:33.006998,NaN,NaN,NaN
2025-10-07 06:01:33.319046,NaN,NaN,NaN
2025-10-07 06:01:33.631088,0.4994448597928228,0.17516269173426005,0.2593629609277767
2025-10-07 06:01:33.943138,0.26813325484214223,0.09182082238862363,0.13679642780409415
2025-10-07 06:01:34.255184,NaN,NaN,NaN
2025-10-07 06:01:34.567235,1.0663667974615096,0.39751946718096715,0.5791454860735409
2025-10-07 06:01:34.879277,NaN,NaN,NaN
2025-10-07 06:01:35.191324,NaN,NaN,NaN
2025-10-07 06:01:35.503366,0.4757441482526903,0.1664386557870301,0.24660335354861274
