start_time,end_time,Bx,By,Bz,score
2025-09-27 01:21:19,2025-09-27 01:22:37,-1.936180246318027,-4.495037391152898,0.7692959305946419,0.6633954917385873
2025-09-27 02:57:35,2025-09-27 02:58:32,-2.0293452204451956,-0.9415357326440738,-1.1819405066377313,0.43550725924779377
2025-09-27 06:10:58,2025-09-27 06:11:44,-1.4298499941584888,-2.531850042360951,3.1764499974135547,0.18003023679504424
2025-09-27 22:17:19,2025-09-27 22:19:54,0.8938359631254874,-9.459169474047744,-2.5370365572155986,0.36877112621825703
2025-09-27 23:53:38,2025-09-27 23:54:58,1.444277815540376,-4.653458341925823,1.6569119916861785,0.19865395725368726
2025-09-28 01:30:13,2025-09-28 01:31:32,-2.9917300668182545,4.040490145748667,-4.6955398555399155,0.8592309078110311
2025-09-28 03:06:49,2025-09-28 03:07:48,3.886413805456377,-0.44075286926401586,5.425264392418507,0.3546868951605804
2025-09-28 04:39:56,2025-09-28 04:40:51,-1.2885833331368652,3.7723335091510455,7.714708268423559,0.14223027566515908
2025-09-28 04:41:50,2025-09-28 04:42:20,1.2333333179587498,2.43874996081989,8.311667045559927,0.14434608493313128
2025-09-28 06:17:04,2025-09-28 06:18:04,1.994799938136595,-8.16440013894718,6.993199977767189,0.2863823355348872
2025-09-28 06:18:34,2025-09-28 06:20:52,2.389310393927267,-8.010086150563989,6.895336242191049,0.3161737543710101
2025-09-28 07:53:30,2025-09-28 07:54:32,1.9161389401802607,-5.952916485404502,8.646347547243002,0.19839123534778458
2025-09-28 07:55:14,2025-09-28 07:57:10,1.8839434677396727,-6.357464372919294,8.281142669670208,0.41575578396558505
2025-09-28 09:31:02,2025-09-28 09:31:54,1.8115757349875024,-1.5462954274524017,10.82624231571134,0.3039522767959466
2025-09-28 09:32:12,2025-09-28 09:34:19,1.427855563862605,-1.5200888710888747,10.967775149534921,0.3989902237128796
2025-09-28 11:08:00,2025-09-28 11:09:39,2.5136871331901256,-5.0097413514706,7.854551107521255,0.4361488927911717
2025-09-28 11:10:06,2025-09-28 11:10:54,2.8316000432258526,-4.822066477128602,7.8703554407126886,0.14225577442096662
2025-09-28 12:46:28,2025-09-28 12:47:52,-0.1189680855634543,-9.241351182187355,6.006978817003956,0.43273687818148354
2025-09-28 14:23:26,2025-09-28 14:23:56,3.3473332406661935,-10.835666672938777,3.532000043095711,0.2038931471497274
2025-09-28 14:24:20,2025-09-28 14:25:24,3.2117448216801674,-10.84888034907849,3.153031184974422,0.22440371450638386
2025-09-28 16:02:20,2025-09-28 16:03:41,-1.3841797706627974,-10.228882376765526,-3.0359280464883605,0.5732182956768436
2025-09-28 17:39:09,2025-09-28 17:40:27,-1.066163247942934,-11.86467329305529,1.960714199736415,0.37446266015088125
2025-09-28 19:14:48,2025-09-28 19:15:54,2.655905804751049,-10.051775469438955,8.665435175837247,0.16183660974645506
