time,err_low,err_high,recon_rate
2025-10-02 11:48:01.043466,NaN,NaN,NaN
2025-10-02 11:48:01.355504,NaN,NaN,NaN
2025-10-02 11:48:01.667558,NaN,NaN,NaN
2025-10-02 11:48:01.979597,NaN,NaN,NaN
2025-10-02 11:48:02.291644,NaN,NaN,NaN
2025-10-02 11:48:02.603694,NaN,NaN,NaN
2025-10-02 11:48:02.915744,NaN,NaN,NaN
2025-10-02 11:48:03.227781,NaN,NaN,NaN
2025-10-02 11:48:03.539832,NaN,NaN,NaN
2025-10-02 11:48:03.851874,NaN,NaN,NaN
2025-10-02 11:48:04.163951,NaN,NaN,NaN
2025-10-02 11:48:04.475971,0.2983340110102535,0.10350322005665968,0.15368675874057255
2025-10-02 11:48:04.788022,0.15580660871391483,0.05302133865891368,0.07911848073829428
2025-10-02 11:48:05.100058,NaN,NaN,NaN
2025-10-02 11:48:05.412109,0.4220647027043255,0.14895122677067446,0.22019370038314043
2025-10-02 11:48:05.724151,0.30225460539454524,0.10491969320942572,0.15576847840278907
2025-10-02 11:48:06.036222,NaN,NaN,NaN
2025-10-02 11:48:06.348247,NaN,NaN,NaN
2025-10-02 11:48:06.660298,NaN,NaN,NaN
2025-10-02 11:48:06.972341,NaN,NaN,NaN
2025-10-02 11:48:07.284386,NaN,NaN,NaN
2025-10-02 11:48:07.596429,NaN,NaN,NaN
2025-10-02 11:48:07.908480,NaN,NaN,NaN
2025-10-02 11:48:08.220526,NaN,NaN,NaN
2025-10-02 11:48:08.532576,NaN,NaN,NaN
2025-10-02 11:48:08.844621,0.16122477756659734,0.0549050713620512,0.08191425628162272
2025-10-02 11:48:09.156665,0.13625917481037916,0.04624799682878403,0.06905716447112914
2025-10-02 11:48:09.468709,0.16721845381184605,0.056992086317156083,0.08501053115507272
2025-10-02 11:48:09.780761,0.16137825604100056,0.05495847108782148,0.08199349538602474
2025-10-02 11:48:10.092806,0.19660309843607418,0.06727274220073123,0.10024433858770043
2025-10-02 11:48:10.404848,0.3962800305250624,0.13935153086050875,0.20619482825197147
2025-10-02 11:48:10.716901,NaN,NaN,NaN
2025-10-02 11:48:11.028946,NaN,NaN,NaN
2025-10-02 11:48:11.340988,0.7726122602975736,0.28664605262185366,0.4181534417438996
2025-10-02 11:48:11.653041,NaN,NaN,NaN
2025-10-02 11:48:11.965086,NaN,NaN,NaN
2025-10-02 11:48:12.277129,0.9229804561962559,0.3501361620808598,0.5076814330576195
2025-10-02 11:48:12.589177,NaN,NaN,NaN
2025-10-02 11:48:12.901226,0.8314606505018233,0.3111581021300129,0.452846966514463
2025-10-02 11:48:13.213273,NaN,NaN,NaN
2025-10-02 11:48:13.525313,NaN,NaN,NaN
2025-10-02 11:48:13.837367,0.3218682997694249,0.11202882068869555,0.16620772224610586
2025-10-02 11:48:14.149402,0.27780843944334693,0.09611225829728012,0.14281529024886702
