time,err_low,err_high,recon_rate
2025-10-07 23:44:46.263316,0.13318706612048942,0.0447376279204875,0.0669774753868348
2025-10-07 23:44:46.575367,NaN,NaN,NaN
2025-10-07 23:44:46.887420,NaN,NaN,NaN
2025-10-07 23:44:47.199457,NaN,NaN,NaN
2025-10-07 23:44:47.511507,NaN,NaN,NaN
2025-10-07 23:44:47.823551,0.28891445052520454,0.0979284657237142,0.14627616366710344
2025-10-07 23:44:48.135596,0.22856351470209232,0.07720044449840653,0.11541716674036849
2025-10-07 23:44:48.447645,0.10991282782304593,0.03687017056627043,0.05521763083907379
2025-10-07 23:44:48.759696,0.19075778079390643,0.0642897080612245,0.0961684593931699
2025-10-07 23:44:49.071735,0.1627385204214881,0.054757558897967316,0.08194321612445334
2025-10-07 23:44:49.383783,0.1960795399751852,0.06610367338048014,0.09887420099265759
2025-10-07 23:44:49.695825,0.5311961633050593,0.18263272371910066,0.27181248586891577
2025-10-07 23:44:50.007872,NaN,NaN,NaN
2025-10-07 23:44:50.319921,NaN,NaN,NaN
2025-10-07 23:44:50.631972,NaN,NaN,NaN
2025-10-07 23:44:50.944015,0.6866349554365856,0.23826697977585118,0.3537725045473589
2025-10-07 23:44:51.256060,NaN,NaN,NaN
2025-10-07 23:44:51.568103,NaN,NaN,NaN
2025-10-07 23:44:51.880152,NaN,NaN,NaN
2025-10-07 23:44:52.192197,NaN,NaN,NaN
2025-10-07 23:44:52.504239,0.910064502763115,0.3200708268417453,0.4735822000531887
2025-10-07 23:44:52.816291,NaN,NaN,NaN
2025-10-07 23:44:53.128339,NaN,NaN,NaN
2025-10-07 23:44:53.440387,0.7364751373676899,0.2563250700278061,0.38029210661578605
2025-10-07 23:44:53.752428,0.7684459902016588,0.267965639613468,0.39736551645898327
2025-10-07 23:44:54.064473,0.44793507679197747,0.15325111529294327,0.2283703484909848
2025-10-07 23:44:54.376516,NaN,NaN,NaN
2025-10-07 23:44:54.688568,0.8609413928262072,0.3018962165585147,0.447035677338258
2025-10-07 23:44:55.000614,NaN,NaN,NaN
2025-10-07 23:44:55.312663,NaN,NaN,NaN
2025-10-07 23:44:55.624706,NaN,NaN,NaN
2025-10-07 23:44:55.936756,NaN,NaN,NaN
2025-10-07 23:44:56.248797,NaN,NaN,NaN
2025-10-07 23:44:56.560844,NaN,NaN,NaN
2025-10-07 23:44:56.872894,0.7513849085374013,0.26174815473460367,0.38824833663984565
2025-10-07 23:44:57.184940,0.22977027929215585,0.07761349207661902,0.11603263029712339
2025-10-07 23:44:57.496983,0.36351723946905456,0.12375406933685756,0.1846475950682964
2025-10-07 23:44:57.809036,0.17007433765442984,0.0572502116479179,0.08566423517809656
2025-10-07 23:44:58.121071,0.1524743840484751,0.05127344011201184,0.07674080674321637
2025-10-07 23:44:58.433123,0.08061265348804417,0.02699577023358959,0.04044666014461298
2025-10-07 23:44:58.745173,0.1814275843632967,0.06111213620040763,0.0914277234289842
2025-10-07 23:44:59.057216,0.28308158146395573,0.09591874802859365,0.14328658194219732
2025-10-07 23:44:59.369262,0.33772221092828597,0.11479897565680322,0.17135181741961586
2025-10-07 23:44:59.681310,0.5598298847025636,0.19280417867780386,0.2868260855337284
2025-10-07 23:44:59.993353,0.5367820867318929,0.18461428352343995,0.27473839469181294
2025-10-07 23:45:00.305400,0.5758540273491791,0.1985114642744739,0.29524462909045973
2025-10-07 23:45:00.617447,0.32903227862309925,0.11178823308257382,0.166879426331994
2025-10-07 23:45:00.929499,0.39670375480681525,0.1353151227925376,0.20179741567129023
2025-10-07 23:45:01.241535,0.7917201755219846,0.276467902090616,0.40982523687885686
2025-10-07 23:45:01.553587,0.5883378057362348,0.20296531398280956,0.3018114411367667
2025-10-07 23:45:01.865628,0.6625797196961817,0.22958970992640845,0.3410147906827934
